name	has_participant_tsv	has_participant_json	participant_columns	has_phenotype_dir	has_mri	nb_subjects	raw	fmriprep	freesurfer	mriqc
ds002870	False	False	n/a	False	True	132	https://github.com/OpenNeuroDatasets/ds002870	n/a	n/a	n/a
ds002872	True	True	['participant_id', 'sex', 'age']	False	True	39	https://github.com/OpenNeuroDatasets/ds002872	n/a	n/a	https://github.com/OpenNeuroDatasets/ds002872/tree/main/derivatives/mriqc
ds002873	False	True	n/a	False	True	1	https://github.com/OpenNeuroDatasets/ds002873	n/a	n/a	n/a
ds002878	True	True	['participant_id', 'age', 'sex', 'group', 'svt', 'soccer_exp']	False	True	35	https://github.com/OpenNeuroDatasets/ds002878	n/a	n/a	n/a
ds002879	True	True	['participant_id', 'shifted_dob', 'age', 'sex', 'race', 'ethnicity', 'WJ-III_WordID_StS', 'WJ-III_WA_StS', 'AANonWord_run-01_date', 'AANonWord_run-02_date', 'AAWord_run-01_date', 'AAWord_run-02_date', 'T1w_date', 'VVNonWord_run-01_date', 'VVNonWord_run-02_date', 'VVWord_run-01_date', 'VVWord_run-02_date']	False	True	32	https://github.com/OpenNeuroDatasets/ds002879	n/a	n/a	n/a
ds002885	True	False	['participant_id']	False	False	2	https://github.com/OpenNeuroDatasets/ds002885	n/a	n/a	n/a
ds002886	True	True	['participant_id', 'age_ses-T1', 'age_ses-T2', 'sex', 'handedness', 'T1w_date', 'Syllogisms_run-01_date', 'Syllogisms_run-02_date', 'Transitive_run-01_date', 'Transitive_run-02_date', 'race', 'ethnicity']	True	True	56	https://github.com/OpenNeuroDatasets/ds002886	n/a	n/a	n/a
ds002893	True	True	['participant_id', 'Gender', 'Age', 'Group', 'YearOfBirth', 'participant_id.1']	False	False	49	https://github.com/OpenNeuroDatasets/ds002893	n/a	n/a	n/a
ds002894	True	True	['participant_id', 'kept']	False	True	18	https://github.com/OpenNeuroDatasets/ds002894	https://github.com/OpenNeuroDatasets/ds002894/tree/main/derivatives/fmriprep	n/a	n/a
ds002896	True	True	['participant_id', 'AGE', 'HEARING LOSS', 'THI', 'DURATION of TINNITUS', 'CONTROLS', 'TINNITUS PARTICIPANTS']	False	True	38	https://github.com/OpenNeuroDatasets/ds002896	n/a	n/a	n/a
ds002898	True	True	['participant_id', 'age', 'sex', 'handedness', 'education_years', 'education_specify', 'efl', 'first_language', 'visual_impairment', 'visual_impairment_specify', 'mental_illness_history', 'mental_illness_history_specify', 'cardiovascular_disease', 'diabetes', 'regular_medication', 'regular_medication_specify', 'current_smoker', 'current_smoker_specify', 'previous_smoker', 'previous_smoker_specify', 'alcohol_consumption', 'alcolhol_drinking_days', 'alcohol_number_drinks', 'alcohol_notes', 'recreational_drugs', 'recreational_drugs_specify', 'edinburgh_hand_r', 'edinburgh_hand_l', 'cesd_r']	False	True	27	https://github.com/OpenNeuroDatasets/ds002898	n/a	n/a	n/a
ds002905	True	True	['participant_id', 'kept']	False	True	18	https://github.com/OpenNeuroDatasets/ds002905	n/a	n/a	n/a
ds002908	False	False	n/a	False	False	13	https://github.com/OpenNeuroDatasets/ds002908	n/a	n/a	n/a
ds002912	True	True	['participant_id', 'sex', 'age', 'date_of_scan', 'institution_id', 'manufacturer', 'manufacturers_model_name']	False	True	2	https://github.com/OpenNeuroDatasets/ds002912	n/a	n/a	n/a
ds002936	True	True	['participant_id', 'Diagn', 'Gender', 'Age']	False	True	3	https://github.com/OpenNeuroDatasets/ds002936	n/a	https://github.com/OpenNeuroDatasets/ds002936/tree/main/derivatives/freesurfer	https://github.com/OpenNeuroDatasets/ds002936/tree/main/derivatives/mriqc
ds002938	True	False	['participant_id', 'age', 'sex', 'group']	False	True	30	https://github.com/OpenNeuroDatasets/ds002938	n/a	n/a	n/a
ds002939	True	True	['participant_id', 'sex', 'age', 'date_of_scan', 'institution_id', 'manufacturer', 'manufacturers_model_name']	False	True	2	https://github.com/OpenNeuroDatasets/ds002939	n/a	n/a	n/a
ds002940	True	True	['participant_id', 'group', 'impacts', 'SRC', 'Dpre', 'Dpost', 'PBIpre', 'PBIpost']	False	True	24	https://github.com/OpenNeuroDatasets/ds002940	n/a	n/a	n/a
ds002941	True	True	['participant_id', 'age']	False	True	26	https://github.com/OpenNeuroDatasets/ds002941	n/a	n/a	n/a
ds002979	False	True	n/a	False	True	1	https://github.com/OpenNeuroDatasets/ds002979	n/a	n/a	n/a
ds002982	True	True	['participant_id', 'sex', 'age', 'date_of_scan', 'institution_id', 'manufacturer', 'manufacturers_model_name']	False	True	2	https://github.com/OpenNeuroDatasets/ds002982	n/a	n/a	n/a
ds002989	False	False	n/a	False	True	40	https://github.com/OpenNeuroDatasets/ds002989	n/a	n/a	n/a
ds002990	False	False	n/a	False	True	20	https://github.com/OpenNeuroDatasets/ds002990	n/a	n/a	n/a
ds002994	True	False	['participant_id']	False	True	56	https://github.com/OpenNeuroDatasets/ds002994	n/a	n/a	n/a
ds002995	True	True	['participant_id', 'weight', 'age', 'gender', 'num_sessions']	False	True	18	https://github.com/OpenNeuroDatasets/ds002995	n/a	n/a	n/a
ds003004	True	True	['participant_id', 'Gender', 'Age', 'Group', 'YOB', 'Handedness']	False	False	34	https://github.com/OpenNeuroDatasets/ds003004	n/a	n/a	n/a
ds003005	True	True	['participant_id', 'age', 'sex', 'group', 'Progesterone (pg/ml)', 'Estrogen (pg/ml)', 'BAS-rewards', 'BAS-drive', 'BAS-fun seeking', 'BIS']	False	True	49	https://github.com/OpenNeuroDatasets/ds003005	n/a	n/a	n/a
ds003007	True	True	['participant_id', 'age', 'gender', 'group', 'IQ_Raven', 'ICD-10_ses-pre', 'ICD-10_ses-post', 'MADRS_ses-pre', 'MADRS_ses-post', 'Zung_SDS_ses-pre', 'Zung_SDS_ses-post', 'BDI_ses-pre', 'BDI_ses-post', 'MC-SDS_ses-pre', 'MC-SDS_ses-post', 'TAS-26_ses-pre', 'TAS-26_ses-post', 'ECR-avoid_ses-pre', 'ECR-anx_ses-pre', 'ECR-avoid_ses-post', 'ECR-anx_ses-post', 'RRS-sum_ses-pre', 'RRS-reflection_ses-pre', 'RRS-brooding_ses-pre', 'RRS-depr_ses-pre', 'RRS-sum_ses-post', 'RRS-reflection_ses-post', 'RRS-brooding_ses-post', 'RRS-depr_ses-post', 'Edinburgh']	False	True	29	https://github.com/OpenNeuroDatasets/ds003007	n/a	n/a	n/a
ds003008	True	True	['participant_id', 'age', 'sex', 'group', 'Progesterone (pg/ml)', 'Estrogen (pg/ml)', 'BAS-rewards', 'BAS-drive', 'BAS-fun seeking', 'BIS']	False	True	49	https://github.com/OpenNeuroDatasets/ds003008	n/a	n/a	n/a
ds003011	True	True	['participant_id', 'has_Y1CMH', 'has_Y1MRC', 'has_Y1ZHH', 'has_Y2CMH', 'has_Y2MRC', 'has_Y2ZHH', 'has_Y3CMH', 'has_Y3MRP', 'has_Y3ZHP', 'has_Y4CMP', 'qc_comments']	False	True	4	https://github.com/OpenNeuroDatasets/ds003011	n/a	n/a	n/a
ds003012	True	False	['cannot be parsed']	False	True	29	https://github.com/OpenNeuroDatasets/ds003012	n/a	n/a	n/a
ds003017	True	True	['participant_id', 'age', 'sex', 'headcase']	False	True	25	https://github.com/OpenNeuroDatasets/ds003017	n/a	n/a	n/a
ds003020	True	False	['participant_id', 'age', 'sex']	False	True	8	https://github.com/OpenNeuroDatasets/ds003020	n/a	n/a	n/a
ds003023	False	False	n/a	False	True	39	https://github.com/OpenNeuroDatasets/ds003023	n/a	n/a	n/a
ds003027	False	False	n/a	False	True	23	https://github.com/OpenNeuroDatasets/ds003027	n/a	n/a	n/a
ds003028	True	True	['participant_id', 'age']	False	True	26	https://github.com/OpenNeuroDatasets/ds003028	n/a	n/a	n/a
ds003029	True	True	['participant_id', 'age', 'sex', 'hand', 'outcome', 'engel_score', 'ilae_score', 'date_follow_up', 'ethnicity', 'years_follow_up', 'site']	False	False	35	https://github.com/OpenNeuroDatasets/ds003029	n/a	n/a	n/a
ds003037	True	False	['participant_id', 'age', 'sex', 'group', 'educ', 'exclusion']	False	True	53	https://github.com/OpenNeuroDatasets/ds003037	n/a	n/a	n/a
ds003039	True	True	['participant_id', 'gender', 'age', 'handedness']	False	False	16	https://github.com/OpenNeuroDatasets/ds003039	n/a	n/a	n/a
ds003047	True	False	['participant_id', 'age', 'sex']	False	True	11	https://github.com/OpenNeuroDatasets/ds003047	n/a	n/a	n/a
ds003059	False	False	n/a	False	True	15	https://github.com/OpenNeuroDatasets/ds003059	n/a	n/a	n/a
ds003061	True	True	['participant_id', 'gender', 'age', 'Ethnicity', 'Air_conditioning']	False	False	13	https://github.com/OpenNeuroDatasets/ds003061	n/a	n/a	n/a
ds003076	True	True	['participant_id', 'age']	False	True	17	https://github.com/OpenNeuroDatasets/ds003076	n/a	n/a	n/a
ds003078	False	False	n/a	False	True	6	https://github.com/OpenNeuroDatasets/ds003078	n/a	n/a	n/a
ds003082	True	False	['participant_id', 'age', 'sex', 'dominant_hand']	False	True	2	https://github.com/OpenNeuroDatasets/ds003082	n/a	n/a	n/a
ds003083	True	True	['participant_id', 'age']	False	True	26	https://github.com/OpenNeuroDatasets/ds003083	n/a	n/a	n/a
ds003085	False	False	n/a	False	True	39	https://github.com/OpenNeuroDatasets/ds003085	n/a	n/a	n/a
ds003089	False	False	n/a	False	True	20	https://github.com/OpenNeuroDatasets/ds003089	n/a	n/a	n/a
ds003090	False	False	n/a	False	True	159	https://github.com/OpenNeuroDatasets/ds003090	n/a	n/a	n/a
ds003094	False	False	n/a	False	True	16	https://github.com/OpenNeuroDatasets/ds003094	n/a	n/a	n/a
ds003095	True	False	['participant_id', 'age', 'sex', 'ImmScore']	False	True	38	https://github.com/OpenNeuroDatasets/ds003095	n/a	n/a	n/a
ds003097	True	True	['participant_id', 'age', 'sex', 'handedness', 'BMI', 'education_level', 'background_SES', 'IST_fluid', 'IST_memory', 'IST_crystallised', 'IST_intelligence_total', 'BAS_drive', 'BAS_fun', 'BAS_reward', 'BIS', 'NEO_N', 'NEO_E', 'NEO_O', 'NEO_A', 'NEO_C', 'STAI_T', 'sexual_attraction_M', 'sexual_attraction_F', 'gender_identity_M', 'gender_identity_F', 'religious_upbringing', 'religious_now', 'religious_importance', 'DWI_TR_run1', 'DWI_TR_run2', 'DWI_TR_run3']	False	True	928	https://github.com/OpenNeuroDatasets/ds003097	https://github.com/OpenNeuroDatasets/ds003097/tree/main/derivatives/fmriprep	https://github.com/OpenNeuroDatasets/ds003097/tree/main/derivatives/freesurfer	https://github.com/OpenNeuroDatasets/ds003097/tree/main/derivatives/mriqc
ds003098	False	False	n/a	False	True	1	https://github.com/OpenNeuroDatasets/ds003098	n/a	n/a	n/a
ds003103	False	False	n/a	False	True	30	https://github.com/OpenNeuroDatasets/ds003103	n/a	n/a	n/a
ds003104	True	True	['participant_id', 'age', 'sex', 'hand']	False	True	1	https://github.com/OpenNeuroDatasets/ds003104	n/a	https://github.com/OpenNeuroDatasets/ds003104/tree/main/derivatives/freesurfer	n/a
ds003114	True	True	['participant_id', 'age', 'sex', 'group', 'Progesterone (pg/ml)', 'Estrogen (pg/ml)', 'BAS-rewards', 'BAS-drive', 'BAS-fun seeking', 'BIS']	False	True	49	https://github.com/OpenNeuroDatasets/ds003114	n/a	n/a	n/a
ds003126	True	True	['participant_id', 'age', 'sex', 'group']	False	True	58	https://github.com/OpenNeuroDatasets/ds003126	n/a	n/a	n/a
ds003136	True	False	['participant_id', 'age', 'sex']	True	True	25	https://github.com/OpenNeuroDatasets/ds003136	n/a	n/a	n/a
ds003145	False	False	n/a	False	True	147	https://github.com/OpenNeuroDatasets/ds003145	n/a	n/a	n/a
ds003146	True	True	['participant_id', 'Group']	False	True	33	https://github.com/OpenNeuroDatasets/ds003146	n/a	n/a	n/a
ds003148	False	False	n/a	False	True	60	https://github.com/OpenNeuroDatasets/ds003148	n/a	n/a	n/a
ds003151	False	False	n/a	False	True	20	https://github.com/OpenNeuroDatasets/ds003151	n/a	n/a	n/a
ds003170	False	False	n/a	False	True	16	https://github.com/OpenNeuroDatasets/ds003170	n/a	n/a	n/a
ds003171	True	False	['participant_id']	False	True	17	https://github.com/OpenNeuroDatasets/ds003171	n/a	n/a	n/a
ds003176	True	True	['participant_id', 'age', 'sex', 'group']	False	True	34	https://github.com/OpenNeuroDatasets/ds003176	n/a	n/a	https://github.com/OpenNeuroDatasets/ds003176/tree/main/derivatives/mriqc
ds003190	True	False	['participant_id']	False	False	19	https://github.com/OpenNeuroDatasets/ds003190	n/a	n/a	n/a
ds003192	True	False	['participant_id', 'age', 'sex', 'group']	False	True	7	https://github.com/OpenNeuroDatasets/ds003192	n/a	n/a	n/a
ds003194	True	False	['participant_id', 'sex', 'Unnamed: 2']	False	False	15	https://github.com/OpenNeuroDatasets/ds003194	n/a	n/a	n/a
ds003195	True	False	['participant_id', 'sex', 'Unnamed: 2']	False	False	10	https://github.com/OpenNeuroDatasets/ds003195	n/a	n/a	n/a
ds003216	True	False	['participant_id', 'sex', 'age', 'handedness']	False	True	3	https://github.com/OpenNeuroDatasets/ds003216	n/a	n/a	n/a
ds003233	True	True	['participant_id', 'gender', 'age', 'scanner', 'group', 'missing_scans']	False	True	25	https://github.com/OpenNeuroDatasets/ds003233	n/a	n/a	n/a
ds003242	True	False	['participant_id', 'age', 'sex']	False	True	96	https://github.com/OpenNeuroDatasets/ds003242	n/a	n/a	n/a
ds003325	False	False	n/a	False	True	33	https://github.com/OpenNeuroDatasets/ds003325	n/a	n/a	n/a
ds003338	True	False	['participant_id', 'age', 'sex', 'group']	False	True	20	https://github.com/OpenNeuroDatasets/ds003338	n/a	n/a	n/a
ds003340	True	True	['participant_id', 'weight', 'age', 'gender']	False	True	20	https://github.com/OpenNeuroDatasets/ds003340	n/a	n/a	n/a
ds003342	True	False	['participant_id']	False	True	19	https://github.com/OpenNeuroDatasets/ds003342	n/a	n/a	n/a
ds003343	True	True	['participant_id', 'age', 'sex', 'handedness', 'stimulated_side']	False	False	20	https://github.com/OpenNeuroDatasets/ds003343	n/a	n/a	n/a
ds003345	False	False	n/a	False	True	75	https://github.com/OpenNeuroDatasets/ds003345	n/a	n/a	n/a
ds003346	True	True	['participant_id', 'group', 'sex', 'age', 'educ', 'educ_yr', 'occup', 'income', 'civil_st', 'child', 'child_num', 'work_thirtydays', 'work_threeyears', 'laterality', 'ed_score', 'amai', 'amai_score', 'admin.route', 'years.begin', 'coc.age.onset', 'days.last.use', 'week.dose', 'tobc.lastyear', 'tobc.day', 'tobc.totyears', 'exclusion', 'comm']	False	True	145	https://github.com/OpenNeuroDatasets/ds003346	n/a	n/a	n/a
ds003352	True	True	['participant_id', 'age', 'sex', 'hand']	False	False	18	https://github.com/OpenNeuroDatasets/ds003352	n/a	n/a	n/a
ds003354	True	True	['participant_id', 'age', 'sex', 'handedness']	True	True	10	https://github.com/OpenNeuroDatasets/ds003354	https://github.com/OpenNeuroDatasets/ds003354/tree/main/derivatives/fmriprep	https://github.com/OpenNeuroDatasets/ds003354/tree/main/derivatives/freesurfer	https://github.com/OpenNeuroDatasets/ds003354/tree/main/derivatives/mriqc
ds003357	True	True	['participant_id', 'group', 'gender', 'age']	False	True	32	https://github.com/OpenNeuroDatasets/ds003357	n/a	n/a	n/a
ds003374	True	True	['participant_id', 'age', 'sex', 'pathology', 'implanted_electrodes', 'SOZ_electrodes']	False	False	9	https://github.com/OpenNeuroDatasets/ds003374	n/a	n/a	n/a
ds003380	True	True	['participant_id', 'animal_id', 'group']	False	False	12	https://github.com/OpenNeuroDatasets/ds003380	n/a	n/a	n/a
ds003381	True	False	['participant_id', 'age', 'sex']	False	True	21	https://github.com/OpenNeuroDatasets/ds003381	n/a	n/a	n/a
ds003382	True	True	['participant_id', 'age', 'sex', 'group', 'handedness', 'education_years', 'education_specify', 'body_weight', 'efl', 'visual_impairment', 'visual_impairment_specify', 'mental_illness_history', 'mental_illness_specify', 'mental_illness_family_history', 'mental_illness_family_history_specify', 'dementia_suspec_dx_family', 'neurological', 'cardiovascular', 'diabetes', 'regular_medication', 'regular_medication_specify', 'medication_last24hr', 'current_smoker', 'previous_smoker', 'previous_smoker_specify', 'alcohol_days_per_week', 'standard_drinks_per_drinking_day', 'recreational_drugs', 'recreational_drugs_specify', 'edinburgh_hand_l', 'edinburgh_hand_r', 'cesd_r', 'bsl', 'dose']	False	True	10	https://github.com/OpenNeuroDatasets/ds003382	n/a	n/a	n/a
ds003392	True	True	['participant_id', 'age', 'sex', 'hand']	False	True	12	https://github.com/OpenNeuroDatasets/ds003392	n/a	n/a	n/a
ds003397	True	True	['participant_id', 'group', 'hb', 'bsl', 'age', 'gender', 'handedness', 'education_years', 'highest_level_education_completed', 'english_as_first_language', 'visual_impairments', 'visual_impairment_specify', 'hearing_impairment', 'hearing_specify', 'personal_history_mental_illness', 'mental_illness_history_specify', 'personal_history_mental_illness_ever_diagnosed', 'personal_history_mental_illness_receive_treatment', 'family_history_mental_illness', 'family_health_mental_illness_specify', 'personal_history_mental_illness_ever_diagnosed.1', 'family_history_dementia', 'family_history_dementia_specify', 'family_history_dementia_ever_diagnosed', 'cardiovascular', 'diabetes', 'current_tobacco', 'current_tobacco_average_per_day', 'ever_smoked', 'ever_smoked_average', 'ever_consumed_alcohol', 'how_often', 'standard_drinks_per_occasion', 'recreational_drugs_last_6_months', 'drugs_specify', 'drugs_how_often']	False	True	15	https://github.com/OpenNeuroDatasets/ds003397	n/a	n/a	n/a
ds003399	True	True	['participant_id', 'sex', 'age', 'coverage', 'side', 'type iEEG', 'type surgery', 'lobe surgery', 'pathology', 'engel 1 year', 'aed']	False	True	6	https://github.com/OpenNeuroDatasets/ds003399	n/a	https://github.com/OpenNeuroDatasets/ds003399/tree/main/derivatives/freesurfer	n/a
ds003400	True	True	['participant_id', 'sex', 'age', 'coverage', 'side', 'type iEEG', 'type surgery', 'lobe surgery', 'pathology', 'engel 1 year', 'aed']	False	False	6	https://github.com/OpenNeuroDatasets/ds003400	n/a	n/a	n/a
ds003401	True	True	['participant_id', 'age', 'sex', 'group']	False	True	35	https://github.com/OpenNeuroDatasets/ds003401	n/a	n/a	n/a
ds003404	False	True	n/a	False	True	18	https://github.com/OpenNeuroDatasets/ds003404	n/a	n/a	n/a
ds003416	True	True	['participant_id', 'session_id', 'sex', 'age', 'handedness']	False	True	97	https://github.com/OpenNeuroDatasets/ds003416	n/a	n/a	n/a
ds003417	False	False	n/a	False	True	18	https://github.com/OpenNeuroDatasets/ds003417	n/a	n/a	n/a
ds003419	True	True	['participant_id', 'group', 'season', 'age', 'sex', 'size', 'weight']	True	True	47	https://github.com/OpenNeuroDatasets/ds003419	n/a	n/a	https://github.com/OpenNeuroDatasets/ds003419/tree/main/derivatives/mriqc
ds003420	True	True	['participant_id', 'age', 'sex education_level']	False	False	23	https://github.com/OpenNeuroDatasets/ds003420	n/a	n/a	n/a
ds003421	True	True	['participant_id', 'age', 'sex education_level']	False	False	20	https://github.com/OpenNeuroDatasets/ds003421	n/a	n/a	n/a
ds003424	True	False	['participant_id', 'age', 'gender', 'BMI', 'grand_int_Su_CA_NaCl', 'grand_int_Su_CA_NaCl_Qu', 'F2F_run-01', 'F2F_run-02', 'F2F_run-03', 'F2F_run-04', 'TM_run-01', 'TM_run-02', 'TM_run-03', 'TM_run-04']	False	True	28	https://github.com/OpenNeuroDatasets/ds003424	n/a	n/a	n/a
ds003425	True	False	['participant_id', 'Sex', 'Age_Sess1', 'Days-bet-Sess', 'Age_Sess2']	False	True	13	https://github.com/OpenNeuroDatasets/ds003425	n/a	n/a	n/a
ds003427	True	False	['participant_id']	False	True	4	https://github.com/OpenNeuroDatasets/ds003427	n/a	n/a	n/a
ds003430	False	False	n/a	False	True	7	https://github.com/OpenNeuroDatasets/ds003430	n/a	n/a	n/a
ds003433	False	False	n/a	False	True	18	https://github.com/OpenNeuroDatasets/ds003433	n/a	n/a	n/a
ds003434	False	False	n/a	False	True	18	https://github.com/OpenNeuroDatasets/ds003434	n/a	n/a	n/a
ds003436	True	True	['participant_id', 'age', 'sex', 'A', 'E', 'C', 'N', 'O', 'IQ', 'SOCIAL', 'RANDOM']	False	True	55	https://github.com/OpenNeuroDatasets/ds003436	n/a	n/a	n/a
ds003437	False	False	n/a	False	True	12	https://github.com/OpenNeuroDatasets/ds003437	n/a	n/a	n/a
ds003438	False	False	n/a	False	True	1	https://github.com/OpenNeuroDatasets/ds003438	n/a	n/a	n/a
ds003439	False	False	n/a	False	True	1	https://github.com/OpenNeuroDatasets/ds003439	n/a	n/a	n/a
ds003440	False	False	n/a	False	True	1	https://github.com/OpenNeuroDatasets/ds003440	n/a	n/a	n/a
ds003441	False	False	n/a	False	True	2	https://github.com/OpenNeuroDatasets/ds003441	n/a	n/a	n/a
ds003442	False	False	n/a	False	True	1	https://github.com/OpenNeuroDatasets/ds003442	n/a	n/a	n/a
ds003443	False	False	n/a	False	True	1	https://github.com/OpenNeuroDatasets/ds003443	n/a	n/a	n/a
ds003444	False	False	n/a	False	True	1	https://github.com/OpenNeuroDatasets/ds003444	n/a	n/a	n/a
ds003445	False	False	n/a	False	True	1	https://github.com/OpenNeuroDatasets/ds003445	n/a	n/a	n/a
ds003446	False	False	n/a	False	True	1	https://github.com/OpenNeuroDatasets/ds003446	n/a	n/a	n/a
ds003452	True	False	['participant_id', 'age', 'sex']	False	True	13	https://github.com/OpenNeuroDatasets/ds003452	n/a	n/a	n/a
ds003453	True	False	['participant_id', 'sex', 'age']	False	True	39	https://github.com/OpenNeuroDatasets/ds003453	n/a	n/a	n/a
ds003454	True	True	['participant_id', 'gender', 'age', 'notes']	False	True	24	https://github.com/OpenNeuroDatasets/ds003454	n/a	n/a	n/a
ds003455	False	False	n/a	False	True	1	https://github.com/OpenNeuroDatasets/ds003455	n/a	n/a	n/a
ds003458	True	True	['participant_id', 'sex', 'age']	False	False	23	https://github.com/OpenNeuroDatasets/ds003458	n/a	n/a	n/a
ds003459	True	True	['participant_id', 'birthdate_shifted', 'sex', 'handedness', 'yrs_education', 'first_lang', 'a_date', 'b_date', 'c_date']	True	True	34	https://github.com/OpenNeuroDatasets/ds003459	n/a	n/a	n/a
ds003463	False	False	n/a	False	True	22	https://github.com/OpenNeuroDatasets/ds003463	n/a	n/a	n/a
ds003464	True	False	['participant_id', 'session', 'genotype', 'virus', 'Experiment_Date', 'sex', 'weight', 'delta_preference']	False	True	18	https://github.com/OpenNeuroDatasets/ds003464	n/a	n/a	n/a
ds003465	True	False	['participant_id', 'age', 'sex']	False	True	55	https://github.com/OpenNeuroDatasets/ds003465	n/a	n/a	n/a
ds003466	True	True	['participant_id', 'age', 'sex', 'group']	False	True	21	https://github.com/OpenNeuroDatasets/ds003466	n/a	n/a	n/a
ds003468	True	False	['participant_id', 'Genotype', 'Sex', 'Weight (fcMRI Day 1)']	False	True	26	https://github.com/OpenNeuroDatasets/ds003468	n/a	n/a	n/a
ds003469	True	False	['participant_id', 'age', 'sex']	False	True	81	https://github.com/OpenNeuroDatasets/ds003469	n/a	n/a	n/a
ds003470	True	True	['participant_id', 'session_id', 'age', 'sex', 'size', 'weight']	False	True	20	https://github.com/OpenNeuroDatasets/ds003470	n/a	n/a	n/a
ds003474	True	True	['participant_id', 'Original_ID', 'sex', 'age', 'BDI', 'STAI']	False	False	122	https://github.com/OpenNeuroDatasets/ds003474	n/a	n/a	n/a
ds003478	True	True	['participant_id', 'Original_ID', 'sex', 'age', 'BDI', 'STAI', 'SCID', 'SCID_notes', 'HamD']	False	False	122	https://github.com/OpenNeuroDatasets/ds003478	n/a	n/a	n/a
ds003481	False	False	n/a	False	True	145	https://github.com/OpenNeuroDatasets/ds003481	n/a	n/a	n/a
ds003483	True	False	['participant_id']	False	False	21	https://github.com/OpenNeuroDatasets/ds003483	n/a	n/a	n/a
ds003487	True	True	['participant_id', 'age', 'sex', 'group']	False	True	24	https://github.com/OpenNeuroDatasets/ds003487	n/a	n/a	n/a
ds003490	True	True	['participant_id', 'Original_ID', 'Group', 'sess1_Med', 'sess2_Med', 'sex', 'age']	False	False	50	https://github.com/OpenNeuroDatasets/ds003490	n/a	n/a	n/a
ds003495	True	False	['participant_id']	False	True	24	https://github.com/OpenNeuroDatasets/ds003495	https://github.com/OpenNeuroDatasets/ds003495/tree/main/derivatives/fmriprep	https://github.com/OpenNeuroDatasets/ds003495/tree/main/derivatives/freesurfer	https://github.com/OpenNeuroDatasets/ds003495/tree/main/derivatives/mriqc
ds003498	True	True	['participant_id', 'age', 'sex', 'hand', 'epilepsy', 'ilae', 'nights', 'outcome', 'months_follow_up', 'lesion']	False	False	20	https://github.com/OpenNeuroDatasets/ds003498	n/a	n/a	n/a
ds003499	True	False	['participant_id', 'age', 'sex', 'handedness']	False	True	90	https://github.com/OpenNeuroDatasets/ds003499	n/a	n/a	n/a
ds003500	True	True	['participant_id', 'birthdate_shifted', 'sex', 'adhd', 'handedness', 'a_date', 'b_date']	True	True	38	https://github.com/OpenNeuroDatasets/ds003500	n/a	n/a	n/a
ds003505	True	True	['participant_id', 'sex', 'age']	False	True	20	https://github.com/OpenNeuroDatasets/ds003505	n/a	n/a	n/a
ds003506	True	True	['participant_id', 'Original_ID', 'Group', 'sess1_Med', 'sess2_Med', 'sex', 'age']	False	False	56	https://github.com/OpenNeuroDatasets/ds003506	n/a	n/a	n/a
ds003507	True	True	['participant_id', 'sex', 'age']	False	True	21	https://github.com/OpenNeuroDatasets/ds003507	n/a	n/a	n/a
ds003509	True	True	['participant_id', 'Original_ID', 'Group', 'sess1_Med', 'sess2_Med', 'sex', 'age']	False	False	56	https://github.com/OpenNeuroDatasets/ds003509	n/a	n/a	n/a
ds003511	True	True	['participant_id', 'age', 'gender']	False	True	40	https://github.com/OpenNeuroDatasets/ds003511	n/a	n/a	n/a
ds003516	True	True	['participant_id', 'gender', 'age', 'attended_ch', 'cond_order', 'incl']	False	False	25	https://github.com/OpenNeuroDatasets/ds003516	n/a	n/a	n/a
ds003517	True	True	['participant_id', 'Original_ID', 'sex', 'age']	False	False	17	https://github.com/OpenNeuroDatasets/ds003517	n/a	n/a	n/a
ds003518	True	True	['participant_id', 'Original_ID', 'sex', 'age', 'Study', 'sess1_Drug', 'sess2_Drug']	False	False	110	https://github.com/OpenNeuroDatasets/ds003518	n/a	n/a	n/a
ds003519	True	True	['participant_id', 'Original_ID', 'sex', 'age', 'sess1_Drug', 'sess2_Drug']	False	False	27	https://github.com/OpenNeuroDatasets/ds003519	n/a	n/a	n/a
ds003520	False	False	n/a	False	True	17	https://github.com/OpenNeuroDatasets/ds003520	n/a	n/a	n/a
ds003521	True	False	['participant_id', 'age', 'sex', 'group']	False	True	35	https://github.com/OpenNeuroDatasets/ds003521	https://github.com/OpenNeuroDatasets/ds003521/tree/main/derivatives/fmriprep	n/a	n/a
ds003522	True	True	['participant_id', 'Original_ID', 'URSI', 'sex', 'age', 'Group']	False	False	96	https://github.com/OpenNeuroDatasets/ds003522	n/a	n/a	n/a
ds003523	True	True	['participant_id', 'Original_ID', 'URSI', 'sex', 'age', 'Group']	False	False	91	https://github.com/OpenNeuroDatasets/ds003523	n/a	n/a	n/a
ds003524	True	False	['participant_id', 'age', 'sex', 'group']	False	True	13	https://github.com/OpenNeuroDatasets/ds003524	n/a	n/a	n/a
ds003540	False	False	n/a	False	True	32	https://github.com/OpenNeuroDatasets/ds003540	n/a	n/a	n/a
ds003542	True	True	['participant_id', 'age', 'sex', 'group', 'L1', 'Ln']	False	True	34	https://github.com/OpenNeuroDatasets/ds003542	n/a	n/a	n/a
ds003545	True	True	['participant_id', 'age', 'sex', 'scanner_model', 'L1_ses-01', 'L1_ses-02', 'Ln_ses-01', 'Ln_ses-02']	False	True	24	https://github.com/OpenNeuroDatasets/ds003545	n/a	n/a	n/a
